Date,TSM,NVDA,MU,Gold,Silver,Platinium,Paladium,Copper
2010-04-19,6.832295894622803,0.38921791315078735,10.538616180419922,1135.199951171875,17.725000381469727,1692.800048828125,533.2000122070312,3.494499921798706
2010-04-20,6.870112895965576,0.3905933201313019,10.499549865722656,1138.5999755859375,17.815000534057617,1718.0,550.5999755859375,3.51200008392334
2010-04-21,6.832295894622803,0.38050752878189087,10.489781379699707,1148.199951171875,18.072999954223633,1737.0,567.4500122070312,3.5329999923706055
2010-04-22,6.9142327308654785,0.38211214542388916,10.675355911254883,1142.300048828125,18.006000518798828,1742.699951171875,564.2999877929688,3.484499931335449
2010-04-23,6.907930850982666,0.37683987617492676,10.743725776672363,1153.0999755859375,18.18899917602539,1740.199951171875,562.2000122070312,3.5114998817443848
2010-04-26,6.926839828491211,0.38050752878189087,10.714424133300781,1153.5,18.333999633789062,1742.800048828125,565.4000244140625,3.5269999504089355
2010-04-27,6.681028366088867,0.3697340786457062,10.099102973937988,1161.699951171875,18.115999221801758,1718.699951171875,547.9500122070312,3.3635001182556152
2010-04-28,6.617998123168945,0.37042170763015747,10.001433372497559,1171.300048828125,18.10700035095215,1711.4000244140625,540.9000244140625,3.367500066757202
2010-04-29,6.655816078186035,0.38165345788002014,9.972129821777344,1168.4000244140625,18.548999786376953,1733.699951171875,548.0,3.3334999084472656
2010-04-30,6.674726486206055,0.36010676622390747,9.132166862487793,1180.0999755859375,18.611000061035156,1745.0999755859375,554.75,3.3375000953674316
2010-05-03,6.718843460083008,0.35621005296707153,9.659587860107422,1182.699951171875,18.812999725341797,1728.9000244140625,547.25,3.2785000801086426
2010-05-04,6.359581470489502,0.33810150623321533,9.29820728302002,1168.5999755859375,17.81800079345703,1685.800048828125,514.25,3.1644999980926514
2010-05-05,6.277646541595459,0.3323710858821869,9.04426383972168,1174.5999755859375,17.51099967956543,1648.5999755859375,507.54998779296875,3.138000011444092
2010-05-06,6.157890796661377,0.3254943788051605,8.54614543914795,1196.9000244140625,17.493000030517578,1665.5,513.0999755859375,3.1034998893737793
2010-05-07,6.23352575302124,0.3199930191040039,8.37033748626709,1210.0,18.429000854492188,1664.800048828125,509.20001220703125,3.13100004196167
2010-05-10,6.491942882537842,0.3337462842464447,8.878222465515137,1200.4000244140625,18.530000686645508,1691.5,523.5,3.2149999141693115
2010-05-11,6.410005569458008,0.33007875084877014,8.614514350891113,1219.9000244140625,19.27199935913086,1698.800048828125,531.2000122070312,3.194000005722046
2010-05-12,6.447822093963623,0.3364969789981842,9.112632751464844,1242.699951171875,19.639999389648438,1745.300048828125,546.4500122070312,3.1760001182556152
2010-05-13,6.460428237915039,0.3358093500137329,8.927059173583984,1228.800048828125,19.47599983215332,1737.4000244140625,542.2999877929688,3.2195000648498535
2010-05-14,6.220919132232666,0.2970709204673767,8.731718063354492,1227.4000244140625,19.20199966430664,1713.4000244140625,526.9000244140625,3.122999906539917
2010-05-17,6.283946990966797,0.29775863885879517,8.956360816955566,1227.699951171875,18.834999084472656,1661.199951171875,502.6000061035156,2.9230000972747803
2010-05-18,6.132678508758545,0.28790199756622314,8.868457794189453,1214.300048828125,18.854999542236328,1688.5,506.0,3.0225000381469727
2010-05-19,6.189404487609863,0.2924864888191223,8.751252174377441,1192.5999755859375,18.090999603271484,1603.699951171875,458.70001220703125,2.950000047683716
2010-05-20,6.069648265838623,0.2856098413467407,8.536376953125,1187.800048828125,17.694000244140625,1493.800048828125,407.95001220703125,2.935499906539917
2010-05-21,6.170496940612793,0.291798859834671,8.72195053100586,1175.699951171875,17.631000518798828,1499.199951171875,438.45001220703125,3.051500082015991
2010-05-24,6.050741672515869,0.28331753611564636,8.585212707519531,1193.800048828125,17.98200035095215,1532.5,452.54998779296875,3.1364998817443848
2010-05-25,6.031833171844482,0.290881872177124,8.59498119354248,1197.800048828125,17.76300048828125,1489.9000244140625,429.3999938964844,3.0334999561309814
2010-05-26,5.962502479553223,0.2922571897506714,8.487543106079102,1213.300048828125,18.29199981689453,1528.300048828125,445.3500061035156,3.071500062942505
2010-05-27,6.23352575302124,0.309448778629303,9.22006893157959,1211.9000244140625,18.457000732421875,1550.9000244140625,462.25,3.1514999866485596
2010-05-28,6.145285606384277,0.3011969327926636,8.878222465515137,1212.199951171875,18.410999298095703,1547.4000244140625,461.8500061035156,3.0969998836517334
2010-06-01,6.208314418792725,0.28836044669151306,8.458240509033203,1224.800048828125,18.540000915527344,1547.4000244140625,460.75,3.053999900817871
2010-06-02,6.353278636932373,0.29156967997550964,8.966127395629883,1220.5999755859375,18.304000854492188,1548.4000244140625,451.3999938964844,3.0320000648498535
2010-06-03,6.246129989624023,0.2911111116409302,9.02472972869873,1208.300048828125,17.920000076293945,1540.9000244140625,449.6000061035156,2.938499927520752
2010-06-04,6.063348293304443,0.27735787630081177,8.653580665588379,1216.199951171875,17.290000915527344,1523.300048828125,429.79998779296875,2.8125
2010-06-07,5.943594455718994,0.26360461115837097,8.18476390838623,1239.300048828125,18.152999877929688,1515.300048828125,428.8500061035156,2.759000062942505
2010-06-08,5.994016647338867,0.2562694847583771,8.341036796569824,1244.0,18.468000411987305,1526.800048828125,441.45001220703125,2.7725000381469727
2010-06-09,6.025530815124512,0.25008052587509155,8.331267356872559,1228.5,18.18000030517578,1532.0,454.95001220703125,2.8424999713897705
2010-06-10,6.170496940612793,0.2601662576198578,8.565677642822266,1220.800048828125,18.341999053955078,1534.199951171875,448.79998779296875,2.8554999828338623
2010-06-11,6.176798343658447,0.26612600684165955,8.72195053100586,1228.9000244140625,18.222000122070312,1533.0,448.25,2.8994998931884766
2010-06-14,6.208314418792725,0.260395348072052,8.70241641998291,1223.300048828125,18.402000427246094,1561.4000244140625,460.3500061035156,2.990000009536743
2010-06-15,6.473034858703613,0.2732318341732025,9.454479217529297,1233.199951171875,18.569000244140625,1576.0,475.25,3.002500057220459
2010-06-16,6.498245716094971,0.26979365944862366,9.679119110107422,1229.300048828125,18.43199920654297,1567.5,474.29998779296875,2.99399995803833
2010-06-17,6.48563814163208,0.2801085114479065,9.688887596130371,1247.5,18.767000198364258,1572.0,480.3500061035156,2.9024999141693115
2010-06-18,6.428913593292236,0.28194233775138855,9.767022132873535,1257.199951171875,19.174999237060547,1587.0,490.8999938964844,2.88100004196167
2010-06-21,6.529758930206299,0.27529487013816833,9.688887596130371,1239.699951171875,18.802000045776367,1590.300048828125,494.1000061035156,2.938999891281128
2010-06-22,6.359581470489502,0.2649798095226288,9.415410995483398,1239.9000244140625,18.895999908447266,1593.0,489.45001220703125,2.990499973297119
2010-06-23,6.397397518157959,0.2679598033428192,9.591216087341309,1234.0999755859375,18.45400047302246,1567.0,473.3500061035156,2.934000015258789
2010-06-24,6.265039443969727,0.25466495752334595,9.39587688446045,1245.5,18.731000900268555,1561.5,469.0,3.003000020980835
2010-06-25,6.315462112426758,0.2539772093296051,9.239602088928223,1255.800048828125,19.104999542236328,1570.4000244140625,477.20001220703125,3.0929999351501465
2010-06-28,6.328067779541016,0.2544357478618622,9.786556243896484,1238.199951171875,18.67300033569336,1565.5999755859375,470.04998779296875,3.06850004196167
2010-06-29,6.183101654052734,0.2402239441871643,8.46800708770752,1242.0,18.5939998626709,1548.0999755859375,452.0,2.9154999256134033
2010-06-30,6.1515889167785645,0.2340349555015564,8.292202949523926,1245.5,18.67099952697754,1530.9000244140625,444.3999938964844,2.936000108718872
2010-07-01,6.170496940612793,0.2379317581653595,8.18476390838623,1206.300048828125,17.760000228881836,1503.300048828125,429.04998779296875,2.865000009536743
2010-07-02,6.23352575302124,0.23495185375213623,8.02849292755127,1207.4000244140625,17.697999954223633,1499.199951171875,426.8999938964844,2.9040000438690186
2010-07-06,6.510761260986328,0.23243041336536407,8.155465126037598,1194.800048828125,17.83300018310547,1513.800048828125,440.3999938964844,2.9600000381469727
2010-07-07,6.616626262664795,0.24366222321987152,8.682884216308594,1198.5999755859375,17.979000091552734,1521.9000244140625,442.3500061035156,3.005500078201294
2010-07-08,6.676177978515625,0.23632727563381195,8.487543106079102,1195.800048828125,17.851999282836914,1511.800048828125,444.3999938964844,3.006999969482422
2010-07-09,6.715875148773193,0.23724406957626343,8.37033748626709,1209.5999755859375,18.05299949645996,1529.0,456.95001220703125,3.0445001125335693
2010-07-12,6.6629438400268555,0.24159926176071167,8.350804328918457,1198.5,17.89699935913086,1511.5,454.1499938964844,2.999500036239624
2010-07-13,6.709259986877441,0.2503097951412201,8.526610374450684,1213.300048828125,18.23699951171875,1531.5999755859375,468.70001220703125,3.009500026702881
2010-07-14,6.715875148773193,0.2528311610221863,8.54614543914795,1206.800048828125,18.27400016784668,1516.800048828125,465.3500061035156,3.000999927520752
2010-07-15,6.715875148773193,0.24572531878948212,8.458240509033203,1208.0999755859375,18.34600067138672,1529.9000244140625,466.95001220703125,3.005000114440918
2010-07-16,6.563694477081299,0.2303675264120102,8.077327728271484,1188.0,17.773000717163086,1508.4000244140625,448.1499938964844,2.9235000610351562
2010-07-19,6.702642440795898,0.23976565897464752,8.233599662780762,1181.699951171875,17.534000396728516,1509.4000244140625,443.45001220703125,2.932499885559082
2010-07-20,6.815125942230225,0.24572531878948212,8.253135681152344,1191.5,17.684999465942383,1514.300048828125,450.6000061035156,2.997499942779541
2010-07-21,6.682795524597168,0.23770248889923096,7.979658126831055,1191.5999755859375,17.79800033569336,1524.800048828125,451.70001220703125,3.0869998931884766
2010-07-22,6.868061065673828,0.24159926176071167,8.341036796569824,1195.5,18.114999771118164,1525.4000244140625,456.45001220703125,3.1605000495910645
2010-07-23,6.920990943908691,0.23747336864471436,8.282435417175293,1187.699951171875,18.09600067138672,1538.699951171875,466.29998779296875,3.184999942779541
2010-07-26,6.993774890899658,0.24182859063148499,8.311736106872559,1183.0,18.19499969482422,1552.699951171875,474.54998779296875,3.2249999046325684
2010-07-27,6.907758712768555,0.23976565897464752,8.233599662780762,1158.0,17.621000289916992,1534.5,466.1000061035156,3.2049999237060547
2010-07-28,6.920990943908691,0.23220127820968628,8.048026084899902,1160.4000244140625,17.42300033569336,1539.5,468.29998779296875,3.240000009536743
2010-07-29,6.735727310180664,0.2092791348695755,7.5987443923950195,1168.4000244140625,17.60099983215332,1563.4000244140625,491.20001220703125,3.2855000495910645
2010-07-30,6.682795524597168,0.21065449714660645,7.110393047332764,1181.699951171875,17.98699951171875,1576.800048828125,500.0,3.306999921798706
2010-08-02,6.788661479949951,0.2104252427816391,7.47177267074585,1183.4000244140625,18.402999877929688,1576.800048828125,515.8499755859375,3.384999990463257
2010-08-03,6.768810272216797,0.20492389798164368,7.295966625213623,1185.199951171875,18.406999588012695,1587.0999755859375,506.45001220703125,3.3550000190734863
2010-08-04,6.762195587158203,0.21363428235054016,7.462006092071533,1193.699951171875,18.26300048828125,1586.199951171875,500.1499938964844,3.4005000591278076
2010-08-05,6.696025848388672,0.21638500690460205,7.5206074714660645,1197.199951171875,18.308000564575195,1572.5,496.04998779296875,3.3505001068115234
2010-08-06,6.590161323547363,0.21890637278556824,7.403404235839844,1203.4000244140625,18.458999633789062,1570.800048828125,487.6000061035156,3.3394999504089355
2010-08-09,6.583544731140137,0.22096939384937286,7.364335060119629,1200.699951171875,18.229000091552734,1542.9000244140625,479.6499938964844,3.3505001068115234
2010-08-10,6.570311546325684,0.21180054545402527,7.100625514984131,1196.199951171875,18.145999908447266,1537.0,470.6000061035156,3.311000108718872
2010-08-11,6.4379777908325195,0.2035485953092575,6.983421802520752,1197.5,17.889999389648438,1537.0,464.70001220703125,3.252500057220459
2010-08-12,6.464447021484375,0.2053823471069336,7.198296070098877,1214.800048828125,18.05299949645996,1538.0999755859375,471.04998779296875,3.2825000286102295
2010-08-13,6.418128490447998,0.21523888409137726,7.110393047332764,1214.9000244140625,18.097000122070312,1526.199951171875,477.25,3.251499891281128
2010-08-16,6.464447021484375,0.20973750948905945,7.012722969055176,1224.5,18.417999267578125,1537.300048828125,485.75,3.2769999504089355
2010-08-17,6.537228584289551,0.21248818933963776,7.139693260192871,1226.5999755859375,18.586000442504883,1546.5999755859375,497.29998779296875,3.3375000953674316
2010-08-18,6.464447021484375,0.21363428235054016,7.276432037353516,1229.699951171875,18.389999389648438,1536.5,490.3999938964844,3.3489999771118164
2010-08-19,6.3784284591674805,0.2264707237482071,7.012722969055176,1233.800048828125,18.31800079345703,1527.5,485.6499938964844,3.317500114440918
2010-08-20,6.404897212982178,0.22853367030620575,6.9541192054748535,1227.199951171875,17.98200035095215,1513.9000244140625,476.20001220703125,3.2909998893737793
2010-08-23,6.41151237487793,0.22509537637233734,7.208062648773193,1226.9000244140625,17.982999801635742,1508.5999755859375,483.70001220703125,3.2915000915527344
2010-08-24,6.312262535095215,0.22280319035053253,6.895517826080322,1231.800048828125,18.368999481201172,1517.699951171875,484.25,3.239500045776367
2010-08-25,6.2659454345703125,0.22738760709762573,6.934586524963379,1239.5,19.02199935913086,1527.4000244140625,491.54998779296875,3.2109999656677246
2010-08-26,6.2394795417785645,0.2246369570493698,6.62204122543335,1235.4000244140625,18.97800064086914,1539.9000244140625,502.5,3.305500030517578
2010-08-27,6.385046005249023,0.23197202384471893,6.670876502990723,1236.0,19.038999557495117,1537.0,503.04998779296875,3.364000082015991
2010-08-30,6.232865810394287,0.22096939384937286,6.387632846832275,1237.0999755859375,19.038000106811523,1533.0999755859375,497.8999938964844,3.4130001068115234
2010-08-31,6.21962833404541,0.2138635516166687,6.3094964027404785,1248.300048828125,19.398000717163086,1523.5,500.3999938964844,3.3610000610351562
2010-09-01,6.338729381561279,0.2154681384563446,6.573206901550293,1246.300048828125,19.358999252319336,1535.699951171875,518.3499755859375,3.4684998989105225
2010-09-02,6.2659454345703125,0.21936479210853577,6.670876502990723,1251.5,19.63800048828125,1551.5,523.4500122070312,3.48799991607666
2010-09-03,6.464447021484375,0.2269292026758194,6.885750770568848,1249.199951171875,19.915000915527344,1561.0999755859375,529.0499877929688,3.493499994277954
2010-09-07,6.285795211791992,0.22899219393730164,6.592740535736084,1257.300048828125,19.882999420166016,1556.300048828125,521.5999755859375,3.4635000228881836
2010-09-08,6.299028396606445,0.2365565150976181,6.446234703063965,1255.5999755859375,19.97800064086914,1562.199951171875,525.5,3.490499973297119
2010-09-09,6.292413711547852,0.2333473414182663,6.641575813293457,1248.9000244140625,19.81399917602539,1553.300048828125,520.5999755859375,3.433500051498413
2010-09-10,6.2725629806518555,0.23082591593265533,6.358331680297852,1244.5,19.802000045776367,1542.5,517.5499877929688,3.3970000743865967
2010-09-13,6.523993968963623,0.24389155209064484,6.885750770568848,1245.0999755859375,20.110000610351562,1549.9000244140625,527.7999877929688,3.4714999198913574
2010-09-14,6.570311546325684,0.24159926176071167,7.100625514984131,1269.699951171875,20.400999069213867,1594.4000244140625,551.75,3.4595000743865967
2010-09-15,6.537228584289551,0.24205774068832397,6.778314113616943,1266.699951171875,20.54199981689453,1605.300048828125,557.1500244140625,3.4579999446868896
2010-09-16,6.590161323547363,0.24228698015213013,6.934586524963379,1271.9000244140625,20.7450008392334,1611.9000244140625,546.9500122070312,3.4830000400543213
2010-09-17,6.5570783615112305,0.24182859063148499,6.602508068084717,1275.5999755859375,20.790000915527344,1621.9000244140625,543.2999877929688,3.5134999752044678
2010-09-20,6.6629438400268555,0.24549612402915955,6.778314113616943,1279.0,20.777000427246094,1632.0,539.5,3.496000051498413
2010-09-21,6.550461292266846,0.2587908208370209,6.719712257385254,1272.4000244140625,20.6200008392334,1612.4000244140625,527.7999877929688,3.4744999408721924
2010-09-22,6.484293460845947,0.26108312606811523,6.563438415527344,1290.199951171875,21.035999298095703,1632.9000244140625,539.6500244140625,3.558500051498413
2010-09-23,6.391662120819092,0.2663552165031433,6.514604568481445,1294.300048828125,21.194000244140625,1645.9000244140625,554.8499755859375,3.5850000381469727
2010-09-24,6.603394508361816,0.2810254693031311,7.032256603240967,1296.0,21.382999420166016,1639.800048828125,558.5,3.6135001182556152
2010-09-27,6.543845176696777,0.27506569027900696,6.866217613220215,1296.699951171875,21.454999923706055,1630.0999755859375,550.7000122070312,3.5934998989105225
2010-09-28,6.676177978515625,0.2743779420852661,6.983421802520752,1306.5999755859375,21.687999725341797,1635.699951171875,560.2999877929688,3.634000062942505
2010-09-29,6.8018927574157715,0.27231505513191223,7.120160102844238,1308.5,21.929000854492188,1649.4000244140625,567.2999877929688,3.6565001010894775
2010-09-30,6.709259986877441,0.26773062348365784,7.042023658752441,1307.800048828125,21.79800033569336,1652.0,571.25,3.6459999084472656
2010-10-01,6.782041549682617,0.2601662576198578,7.120160102844238,1316.0999755859375,22.03700065612793,1675.9000244140625,571.25,3.683500051498413
2010-10-04,6.755575656890869,0.2576448619365692,6.827147483825684,1315.4000244140625,22.01300048828125,1667.699951171875,561.2999877929688,3.6575000286102295
2010-10-05,6.887908458709717,0.2594785988330841,6.7685465812683105,1338.9000244140625,22.714000701904297,1695.5,578.2000122070312,3.7190001010894775
2010-10-06,6.815125942230225,0.24710065126419067,6.788080215454102,1346.4000244140625,23.020000457763672,1707.0,589.6500244140625,3.746000051498413
2010-10-07,6.8018927574157715,0.2452668994665146,6.944353103637695,1333.9000244140625,22.565000534057617,1700.0,587.0999755859375,3.6735000610351562
2010-10-08,6.854824066162109,0.24893437325954437,7.413170337677002,1344.199951171875,23.086999893188477,1704.199951171875,587.5999755859375,3.7664999961853027
2010-10-11,6.841592311859131,0.24778828024864197,7.491305828094482,1353.300048828125,23.33099937438965,1686.5999755859375,588.75,3.7795000076293945
2010-10-12,6.795277118682861,0.2526020407676697,7.569443225860596,1345.699951171875,23.128999710083008,1678.300048828125,580.6500244140625,3.7809998989105225
